ID,Normed_Dry_Yld_Vol
,
1,0.589699395
,
1,0.661648472
,
1,0.539912937
,
1,0.711701497
,
1,0.779573278
,
1,0.545270364
,
1,0.531792406
,
1,0.682604527
,
1,0.711582899
,
1,0.59120192
,
1,0.681706419
,
1,0.781258342
,
1,0.783189933
,
1,0.698258173
,
1,0.697627648
,
1,0.783167776
,
1,0.579414335
,
1,0.658940925
,
1,0.697837561
,
1,0.71202062
,
1,0.592540949
,
1,0.69772849
,
1,0.67837128
,
1,0.545647941
,
1,0.71270372
,
1,0.540600868
,
1,0.660910092
,
1,0.779153319
,
1,0.678427073
,
1,0.530238393
,
1,0.77958705
,
1,0.518679869
,
1,0.684200084
,
1,0.589970049
,
1,0.661106116
,
1,0.679765303
,
1,0.698550552
,
1,0.59444941
,
1,0.782516777
,
1,0.528249846
,
1,0.713554844
,
1,0.680328482
,
1,0.541266983
,
1,0.592735464
,
1,0.540997584
,
1,0.697654737
,
1,0.703113284
,
1,0.579234835
,
1,0.780635527
,
1,0.685448385
,
1,0.780900939
,
1,0.711020219
,
1,0.518711345
,
1,0.678926752
,
1,0.781241393
,
1,0.529912205
,
1,0.699323599
,
1,0.591281496
,
1,0.540583991
,
1,0.530973641
,
1,0.68341087
,
1,0.683138955
,
1,0.578343476
,
1,0.677441053
,
1,0.545505574
,
1,0.780653991
,
1,0.696213705
,
1,0.545103227
,
1,0.57834712
,
1,0.540423607
,
1,0.518255766
,
1,0.782087348
,
1,0.77859003
,
1,0.662678097
,
1,0.693802328
,
1,0.696795839
,
1,0.684385782
,
1,0.528964073
,
1,0.661064844
,
1,0.677043889
,
1,0.687969765
,
1,0.530353236
,
1,0.576710879
,
1,0.687468388
,
1,0.544340321
,
1,0.702903865
,
1,0.517806395
,
1,0.712425171
,
1,0.6823431
,
1,0.54517132
,
1,0.712692106
,
1,0.542707696
,
1,0.693767009
,
1,0.541549402
,
1,0.579279712
,
1,0.697540351
,
1,0.678719291
,
1,0.518611505
,
1,0.545946193
,
1,0.781167297
,
1,0.518024845
,
1,0.661872633
,
1,0.711536921
,
1,0.545802697
,
1,0.69833325
,
1,0.703407359
,
1,0.660356867
,
1,0.695539223
,
1,0.544776195
,
1,0.685244639
,
1,0.68628256
,
1,0.591926062
,
1,0.6823431
,
1,0.546859747
,
1,0.516996111
,
1,0.674010472
,
1,0.578110167
,
1,0.712359201
,
1,0.708870028
,
1,0.682780825
,
1,0.683155536
,
1,0.702846342
,
1,0.679468587
,
1,0.702973653
,
1,0.591411102
,
1,0.545452721
,
1,0.70256551
,
1,0.661633552
,
1,0.714878537
,
1,0.714277516
,
1,0.703750018
,
1,0.680413513
,
1,0.711721662
,
1,0.541175688
,
1,0.530949027
,
1,0.516792594
,
1,0.679014945
,
1,0.659775273
,
1,0.528366267
,
1,0.781870703
,
1,0.714783055
,
1,0.660476803
,
1,0.682041348
,
1,0.530664946
,
1,0.658836472
,
1,0.701443265
,
1,0.59264626
,
1,0.528751585
,
1,0.591742235
,
1,0.782523741
,
1,0.659775279
,
1,0.541599698
,
1,0.662376343
,
1,0.698514309
,
1,0.703569762
,
1,0.679322074
,
1,0.679444952
,
1,0.591844302
,
1,0.661049373
,
1,0.590923304
,
1,0.782783712
,
1,0.578391313
,
1,0.688517574
,
1,0.661529095
,
1,0.779178077
,
1,0.781369315
,
1,0.781706668
,
1,0.683772979
,
1,0.697440274
,
1,0.590559378
,
1,0.547319227
,
1,0.710071445
,
1,0.711205478
,
1,0.59192102
,
1,0.679955552
,
1,0.712312428
,
1,0.678794819
,
1,0.541537792
,
1,0.662240939
,
1,0.683376053
,
1,0.679806713
,
1,0.593021025
,
1,0.542342499
,
1,0.540887854
,
1,0.578033981
,
1,0.699299465
,
1,0.684027653
,
1,0.660089932
,
1,0.697202982
,
1,0.781660242
,
1,0.517164538
,
1,0.70076132
,
1,0.782334947
,
1,0.783041162
,
1,0.684942886
,
1,0.701329046
,
1,0.683441821
,
1,0.70293102
,
1,0.702673702
,
1,0.660405615
,
1,0.703226532
,
1,0.594259636
,
1,0.528204439
,
1,0.53073127
,
1,0.577948864
,
1,0.779585577
,
1,0.781121715
,
1,0.540361714
,
1,0.700657654
,
1,0.530455375
,
1,0.515909738
,
1,0.579522383
,
1,0.658270086
,
1,0.674428077
,
1,0.515952209
,
1,0.699657586
,
1,0.545663412
,
1,0.696672747
,
1,0.782264603
,
1,0.530092104
,
1,0.702406361
,
1,0.542466304
,
1,0.66232992
,
1,0.59272558
,
1,0.515221376
,
1,0.57895805
,
1,0.709806826
,
1,0.577175128
,
1,0.541800871
,
1,0.695789881
,
1,0.782291613
,
1,0.530379032
,
1,0.676131115
,
1,0.518358433
,
1,0.697379978
,
1,0.711839062
,
1,0.529478911
,
1,0.591212686
,
1,0.685165723
,
1,0.710571761
,
1,0.6990474
,
1,0.782557058
,
1,0.782438845
,
1,0.713222838
,
1,0.518199919
,
1,0.545738862
,
1,0.69891806
,
1,0.517345479
,
1,0.591465028
,
1,0.676399119
,
1,0.658504859
,
1,0.658465066
,
1,0.696945086
,
1,0.661621942
,
1,0.678497666
,
1,0.711409635
,
1,0.783007405
,
1,0.70992644
,
1,0.539471903
,
1,0.702573137
,
1,0.713502228
,
1,0.778781914
,
1,0.518379342
,
1,0.542317738
,
1,0.698574137
,
1,0.579395765
,
1,0.542860907
,
1,0.703063302
,
1,0.703964309
,
1,0.577414984
,
1,0.782427801
,
1,0.540771794
,
1,0.531085319
,
1,0.518708792
,
1,0.704103953
,
1,0.780518202
,
1,0.519289034
,
1,0.685499974
,
1,0.678120634
,
1,0.712744679
,
1,0.695396705
,
1,0.545345593
,
1,0.695950044
,
1,0.575454837
,
1,0.545930366
,
1,0.679173083
,
1,0.680037036
,
1,0.518255353
,
1,0.712012236
,
1,0.543366929
,
1,0.662253314
,
1,0.782922992
,
1,0.675863729
,
1,0.516370981
,
1,0.543286485
,
1,0.578045888
,
1,0.781390981
,
1,0.589876483
,
1,0.578560123
,
1,0.685984854
,
1,0.518472676
,
1,0.593863353
,
1,0.696572199
,
1,0.698346738
,
1,0.676393564
,
1,0.682595126
,
1,0.703379699
,
1,0.542103333
,
1,0.545278368
,
1,0.515457797
,
1,0.541769929
,
1,0.704042172
,
1,0.540785722
,
1,0.591310223
,
1,0.68150746
,
1,0.518461936
,
1,0.68458696
,
1,0.661250556
,
1,0.661263816
,
1,0.709686121
,
1,0.781741274
,
1,0.542019092
,
1,0.592060447
,
1,0.518718516
,
1,0.577828939
,
1,0.579103967
,
1,0.529703296
,
1,0.679195213
,
1,0.698273331
,
1,0.659940343
,
1,0.592283341
,
1,0.676405296
,
1,0.658547593
,
1,0.712327677
,
1,0.681940756
,
1,0.698438206
,
1,0.682590704
,
1,0.780773174
,
1,0.676460629
,
1,0.57797209
,
1,0.577114335
,
1,0.663602723
,
1,0.703658296
,
1,0.518205614
,
1,0.697499279
,
1,0.662137774
,
1,0.70146543
,
1,0.701235167
,
1,0.592029214
,
1,0.576646003
,
1,0.660716661
,
1,0.703424786
,
1,0.546582626
,
1,0.579163647
,
1,0.592091446
,
1,0.710376683
,
1,0.541423522
,
1,0.683973121
,
1,0.660827565
,
1,0.781910938
,
1,0.67897389
,
1,0.68434865
,
1,0.660430376
,
1,0.659727811
,
1,0.592305995
,
1,0.518484788
,
1,0.781631949
,
1,0.544902064
,
1,0.529974102
,
1,0.546179892
,
1,0.53001666
,
1,0.697682306
,
1,0.682776402
,
1,0.546537044
,
1,0.54232085
,
1,0.591250965
,
1,0.518390468
,
1,0.698948104
,
1,0.518911901
,
1,0.591939906
,
1,0.684375474
,
1,0.578591075
,
1,0.698345829
,
1,0.527625801
,
1,0.661173177
,
1,0.713009346
,
1,0.711004581
,
1,0.704066693
,
1,0.696846271
,
1,0.685871366
,
1,0.528199133
,
1,0.698635918
,
1,0.713400094
,
1,0.53062663
,
1,0.696431609
,
1,0.71312869
,
1,0.5299122
,
1,0.543082469
,
1,0.782028261
,
1,0.54388563
,
1,0.527915958
,
1,0.698976463
,
1,0.546969115
,
1,0.544717077
,
1,0.540989142
,
1,0.779512898
,
1,0.679905811
,
1,0.577408802
,
1,0.702513648
,
1,0.678085574
,
1,0.699091747
,
1,0.517957642
,
1,0.659672105
,
1,0.657095542
,
1,0.698616074
,
1,0.529927683
,
1,0.786079867
,
1,0.529703305
,
1,0.700625649
,
1,0.697476672
,
1,0.591517744
,
1,0.695376615
,
1,0.546545499
,
1,0.579219362
,
1,0.7143224
,
1,0.700856029
,
1,0.591416708
,
1,0.66079956
,
1,0.578303004
,
1,0.781802176
,
1,0.578531114
,
1,0.682284773
,
1,0.529192627
,
1,0.701878671
,
1,0.678273701
,
1,0.710342697
,
1,0.702340873
,
1,0.699717696
,
1,0.703634984
,
1,0.679531603
,
1,0.686737963
,
1,0.59281931
,
1,0.541367573
,
1,0.517831027
,
1,0.515454101
,
1,0.588636863
,
1,0.542080989
,
1,0.676992105
,
1,0.660484541
,
1,0.713022891
,
1,0.575423151
,
1,0.684540538
,
1,0.78261912
,
1,0.592688627
,
1,0.696967251
,
1,0.576981681
,
1,0.591311004
,
1,0.542476615
,
1,0.57852637
,
1,0.7828549
,
1,0.546280202
,
1,0.66017615
,
1,0.660507754
,
1,0.578938667
,
1,0.590114038
,
1,0.780363006
,
1,0.592312448
,
1,0.676219752
,
1,0.714501016
,
1,0.542567579
,
1,0.682528802
,
1,0.520351063
,
1,0.780815312
,
1,0.593845526
,
1,0.698923037
,
1,0.532566151
,
1,0.519258429
,
1,0.677951461
,
1,0.699154736
,
1,0.577979816
,
1,0.702832477
,
1,0.530560937
,
1,0.660889467
,
1,0.538090774
,
1,0.593290288
,
1,0.594579995
,
1,0.661374345
,
1,0.592361424
,
1,0.661993343
,
1,0.68031899
,
1,0.579002946
,
1,0.782982684
,
1,0.527792748
,
1,0.679512075
,
1,0.696977112
,
1,0.685267852
,
1,0.702761939
,
1,0.660136353
,
1,0.700931607
,
1,0.545059895
,
1,0.531653137
,
1,0.537857599
,
1,0.702150472
,
1,0.577388798
,
1,0.685102059
,
1,0.783062273
,
1,0.544106652
,
1,0.515770742
,
1,0.515540548
,
1,0.59377682
,
1,0.662097796
,
1,0.542394085
,
1,0.684710751
,
1,0.684258114
,
1,0.684269724
,
1,0.542443077
,
1,0.782616589
,
1,0.590916319
,
1,0.592540358
,
1,0.528179022
,
1,0.679371859
,
1,0.782440172
,
1,0.518688084
,
1,0.697366628
,
1,0.683944757
,
1,0.531107639
,
1,0.781988703
,
1,0.660941043
,
1,0.696892968
,
1,0.661900489
,
1,0.541527478
,
1,0.709935654
,
1,0.580621377
,
1,0.698087899
,
1,0.678348449
,
1,0.781674682
,
1,0.518090622
,
1,0.592360154
,
1,0.661542361
,
1,0.782087342
,
1,0.659356424
,
1,0.593182362
,
1,0.782385795
,
1,0.51835119
,
1,0.661773877
,
1,0.528171277
,
1,0.545890082
,
1,0.518894496
,
1,0.659424517
,
1,0.541853487
,
1,0.684266408
,
1,0.578598808
,
1,0.592416267
,
1,0.57609382
,
1,0.702456013
,
1,0.57848367
,
1,0.78148693
,
1,0.541175685
,
1,0.697262337
,
1,0.701937328
,
1,0.695847648
,
1,0.577319927
,
1,0.697423546
,
1,0.711662482
,
1,0.685747571
,
1,0.519352702
,
1,0.518939757
,
1,0.530056835
,
1,0.517564704
,
1,0.695806177
,
1,0.677857276
,
1,0.579248758
,
1,0.517872458
,
1,0.531580178
,
1,0.684176871
,
1,0.592727845
,
1,0.545405508
,
1,0.662344107
,
1,0.780516649
,
1,0.780676045
,
1,0.591515887
,
1,0.678883298
,
1,0.590269954
,
1,0.699824465
,
1,0.71260016
,
1,0.686227296
,
1,0.713232967
,
1,0.686088025
,
1,0.542798747
,
1,0.677787047
,
1,0.518045945
,
1,0.710614617
,
1,0.592778094
,
1,0.677608158
,
1,0.783083363
,
1,0.515169706
,
1,0.700394886
,
1,0.67934075
,
1,0.780694616
,
1,0.526118288
,
1,0.541781526
,
1,0.545251403
,
1,0.593094838
,
1,0.541630649
,
1,0.714176046
,
1,0.546081242
,
1,0.530341638
,
1,0.547226379
,
1,0.543027544
,
1,0.698435537
,
1,0.677071624
,
1,0.696058742
,
1,0.699977662
,
1,0.589331095
,
1,0.529925096
,
1,0.781421932
,
1,0.54157156
,
1,0.528041299
,
1,0.782899779
,
1,0.528468398
,
1,0.541858545
,
1,0.699025986
,
1,0.695736218
,
1,0.545068745
,
1,0.515964524
,
1,0.684629511
,
1,0.543643947
,
1,0.660734714
,
1,0.710898969
,
1,0.544047846
,
1,0.676851887
,
1,0.685151792
,
1,0.530914555
,
1,0.781379377
,
1,0.6977295
,
1,0.704091053
,
1,0.664283617
,
1,0.578936683
,
1,0.781460619
,
1,0.662488539
,
1,0.660310447
,
1,0.517944218
,
1,0.782755863
,
1,0.710621752
,
1,0.709798872
,
1,0.592637669
,
1,0.679083344
,
1,0.778961422
,
1,0.711015033
,
1,0.547590043
,
1,0.516252235
,
1,0.701907263
,
1,0.695671111
,
1,0.685722812
,
1,0.54568452
,
1,0.676805966
,
1,0.575932493
,
1,0.697893842
,
1,0.594971735
,
1,0.539732397
,
1,0.519013106
,
1,0.682361671
,
1,0.577003119
,
1,0.579339032
,
1,0.515492782
,
1,0.684144372
,
1,0.592948724
,
1,0.780295353
,
1,0.532090851
,
1,0.6813914
,
1,0.661204125
,
1,0.518181483
,
1,0.698808096
,
1,0.699977817
,
1,0.698710436
,
1,0.531809286
,
1,0.6604149
,
1,0.543692488
,
1,0.546266937
,
1,0.661869543
,
1,0.67859491
,
1,0.54263056
,
1,0.518602611
,
1,0.686094215
,
1,0.539680815
,
1,0.529006933
,
1,0.529970244
,
1,0.518392439
,
1,0.679145845
,
1,0.575811789
,
1,0.578434504
,
1,0.661197492
,
1,0.78104913
,
1,0.679233905
,
1,0.544993579
,
1,0.660461327
,
1,0.679029898
,
1,0.518140664
,
1,0.77915951
,
1,0.589293364
,
1,0.541862769
,
1,0.592245458
,
1,0.678018359
,
1,0.684803605
,
1,0.576460706
,
1,0.699387555
,
1,0.701759263
,
1,0.684332732
,
1,0.539866513
,
1,0.513400978
,
1,0.781066003
,
1,0.545035138
,
1,0.65847538
,
1,0.699432666
,
1,0.528535539
,
1,0.546646076
,
1,0.577804071
,
1,0.543419555
,
1,0.531155724
,
1,0.575477532
,
1,0.699920452
,
1,0.575598728
,
1,0.66034858
,
1,0.686219554
,
1,0.712162105
,
1,0.713812756
,
1,0.591484673
,
1,0.659695326
,
1,0.782129556
,
1,0.530942478
,
1,0.5929233
,
1,0.702802705
,
1,0.676655732
,
1,0.532177063
,
1,0.529533075
,
1,0.590588405
,
1,0.592552288
,
1,0.528967134
,
1,0.679971122
,
1,0.546514538
,
1,0.698725127
,
1,0.698513057
,
1,0.686939128
,
1,0.518781912
,
1,0.710639051
,
1,0.679928335
,
1,0.712570252
,
1,0.592372708
,
1,0.709891716
,
1,0.54460994
,
1,0.782338583
,
1,0.578623959
,
1,0.698294569
,
1,0.678938409
,
1,0.579148169
,
1,0.661436244
,
1,0.515166298
,
1,0.709277584
,
1,0.516794935
,
1,0.53299945
,
1,0.543032697
,
1,0.545147294
,
1,0.711707379
,
1,0.578480548
,
1,0.577595522
,
1,0.65934198
,
1,0.698780886
,
1,0.547160621
,
1,0.527533721
,
1,0.698911632
,
1,0.678172174
,
1,0.660569656
,
1,0.713282479
,
1,0.54095749
,
1,0.679702973
,
1,0.685871366
,
1,0.539611175
,
1,0.778396597
,
1,0.703294269
,
1,0.704752706
,
1,0.577991431
,
1,0.683859639
,
1,0.547087105
,
1,0.697573283
,
1,0.781548819
,
1,0.591735374
,
1,0.592036956
,
1,0.695453038
,
1,0.530603932
,
1,0.516164679
,
1,0.59154695
,
1,0.545245601
,
1,0.660268991
,
1,0.660662504
,
1,0.5324114
,
1,0.712518023
,
1,0.593025805
,
1,0.781268593
,
1,0.536709638
,
1,0.660089936
,
1,0.676359631
,
1,0.542483179
,
1,0.7027247
,
1,0.684924315
,
1,0.662602018
,
1,0.530049695
,
1,0.679433551
,
1,0.514436563
,
1,0.697495772
,
1,0.677971318
,
1,0.593063662
,
1,0.70376857
,
1,0.661503765
,
1,0.544394486
,
1,0.683937012
,
1,0.537173882
,
1,0.576222014
,
1,0.701713709
,
1,0.781862969
,
1,0.545391516
,
1,0.679576674
,
1,0.659477126
,
1,0.542744837
,
1,0.592002154
,
1,0.679555738
,
1,0.697471342
,
1,0.579471738
,
1,0.517173679
,
1,0.659133581
,
1,0.542924373
,
1,0.713278674
,
1,0.676349194
,
1,0.7038219
,
1,0.518755321
,
1,0.701074533
,
1,0.542619294
,
1,0.781335276
,
1,0.71153822
,
1,0.578352998
,
1,0.516957833
,
1,0.701138974
,
1,0.683726558
,
1,0.545245603
,
1,0.576998576
,
1,0.779626846
,
1,0.65986942
,
1,0.695950971
,
1,0.698569739
,
1,0.678386773
,
1,0.547863948
,
1,0.527950774
,
1,0.703296419
,
1,0.52000077
,
1,0.575816855
,
1,0.515136262
,
1,0.539365131
,
1,0.539225856
,
1,0.697432977
,
1,0.592651072
,
1,0.676014192
,
1,0.57914044
,
1,0.591332906
,
1,0.518235089
,
1,0.710188597
,
1,0.697904939
,
1,0.591440327
,
1,0.545199176
,
1,0.592241504
,
1,0.5176994
,
1,0.518337923
,
1,0.700653228
,
1,0.517624951
,
1,0.544869047
,
1,0.685388555
,
1,0.578493067
,
1,0.529912214
,
1,0.575246121
,
1,0.577956602
,
1,0.782565882
,
1,0.530384185
,
1,0.589621765
,
1,0.711603464
,
1,0.68503573
,
1,0.678849464
,
1,0.528449828
,
1,0.532408584
,
1,0.54351858
,
1,0.592481451
,
1,0.661296977
,
1,0.517225388
,
1,0.781081492
,
1,0.677353695
,
1,0.662139246
,
1,0.782317261
,
1,0.531370364
,
1,0.515545363
,
1,0.577608422
,
1,0.57697325
,
1,0.695958614
,
1,0.682134194
,
1,0.546863826
,
1,0.592955232
,
1,0.714903363
,
1,0.54303053
,
1,0.704793991
,
1,0.660612211
,
1,0.780052406
,
1,0.592012096
,
1,0.684887173
,
1,0.676088151
,
1,0.589481522
,
1,0.703103601
,
1,0.579275069
,
1,0.591766171
,
1,0.679343368
,
1,0.576656719
,
1,0.684831461
,
1,0.715089949
,
1,0.661006814
,
1,0.697977035
,
1,0.680748686
,
1,0.688548526
,
1,0.681259857
,
1,0.712873938
,
1,0.782223062
,
1,0.701187623
,
1,0.781530253
,
1,0.679242346
,
1,0.684385791
,
1,0.678923388
,
1,0.578894385
,
1,0.695808406
,
1,0.779622626
,
1,0.577678062
,
1,0.515272642
,
1,0.539652955
,
1,0.530079853
,
1,0.678374549
,
1,0.531471659
,
1,0.695571013
,
1,0.544346437
,
1,0.544057132
,
1,0.660171181
,
1,0.679496005
,
1,0.698609864
,
1,0.590022356
,
1,0.68364299
,
1,0.528728374
,
1,0.698146366
,
1,0.546326169
,
1,0.527499915
,
1,0.712397317
,
1,0.713658005
,
1,0.713513575
,
1,0.579762012
,
1,0.68237405
,
1,0.70269119
,
1,0.696234318
,
1,0.785110107
,
1,0.657825445
,
1,0.518741163
,
1,0.578880882
,
1,0.578569409
,
1,0.682993048
,
1,0.518607728
,
1,0.589066974
,
1,0.542262026
,
1,0.542889549
,
1,0.71195021
,
1,0.52072245
,
1,0.698281952
,
1,0.590142237
,
1,0.541189622
,
1,0.541154791
,
1,0.679626757
,
1,0.546754401
,
1,0.519677902
,
1,0.593001773
,
1,0.543469085
,
1,0.517732715
,
1,0.712640416
,
1,0.541847295
,
1,0.577023465
,
1,0.542922096
,
1,0.661343402
,
1,0.593786101
,
1,0.702105931
,
1,0.698320374
,
1,0.592894579
,
1,0.578681994
,
1,0.684231035
,
1,0.695845066
,
1,0.677239685
,
1,0.540347643
,
1,0.657949237
,
1,0.778272088
,
1,0.578620203
,
1,0.782751213
,
1,0.697657971
,
1,0.539174361
,
1,0.781307422
,
1,0.660507751
,
1,0.531365302
,
1,0.712690061
,
1,0.703877653
,
1,0.542108154
,
1,0.696975845
,
1,0.518858282
,
1,0.713300104
,
1,0.701304338
,
1,0.530378235
,
1,0.576731712
,
1,0.579860019
,
1,0.541642252
,
1,0.683132323
,
1,0.541065815
,
1,0.677597492
,
1,0.662209988
,
1,0.78280482
,
1,0.699220532
,
1,0.70169803
,
1,0.679594124
,
1,0.581871754
,
1,0.711626669
,
1,0.542884118
,
1,0.696143667
,
1,0.710636718
,
1,0.68371263
,
1,0.662220305
,
1,0.663086895
,
1,0.682760936
,
1,0.676082226
,
1,0.545268816
,
1,0.661637418
,
1,0.530949022
,
1,0.660651247
,
1,0.540676832
,
1,0.541766853
,
1,0.680420185
,
1,0.54177655
,
1,0.658595052
,
1,0.681298553
,
1,0.783842199
,
1,0.593847113
,
1,0.530780354
,
1,0.54620194
,
1,0.678200109
,
1,0.712636198
,
1,0.698861137
,
1,0.547845378
,
1,0.684231035
,
1,0.544528125
,
1,0.699118659
,
1,0.68356175
,
1,0.530641071
,
1,0.702335022
,
1,0.714370364
,
1,0.658016292
,
1,0.517663599
,
1,0.710391775
,
1,0.679007853
,
1,0.530919621
,
1,0.532357939
,
1,0.696733189
,
1,0.711587091
,
1,0.545556919
,
1,0.679656602
,
1,0.698053309
,
1,0.71067961
,
1,0.699981847
,
1,0.781793329
,
1,0.518967608
,
1,0.591163901
,
1,0.529904469
,
1,0.531726083
,
1,0.712543017
,
1,0.710232898
,
1,0.781363123
,
1,0.784120746
,
1,0.682138839
,
1,0.54449437
,
1,0.677587914
,
1,0.699486207
,
1,0.697192056
,
1,0.51780372
,
1,0.519317067
,
1,0.531724878
,
1,0.662932149
,
1,0.513703907
,
1,0.698628569
,
1,0.684980027
,
1,0.541686353
,
1,0.682691639
,
1,0.515252638
,
1,0.685665047
,
1,0.712312422
,
1,0.592765936
,
1,0.780626523
,
1,0.685118266
,
1,0.529680094
,
1,0.578106195
,
1,0.578312528
,
1,0.699415852
,
1,0.699198967
,
1,0.712700624
,
1,0.698866901
,
1,0.703434313
,
1,0.592596566
,
1,0.710585297
,
1,0.540923562
,
1,0.544858734
,
1,0.780188156
,
1,0.780753705
,
1,0.699711669
,
1,0.660266343
,
1,0.680610065
,
1,0.780725563
,
1,0.579442196
,
1,0.530771069
,
1,0.684722365
,
1,0.711900572
,
1,0.780493433
,
1,0.687784063
,
1,0.658449595
,
1,0.68239468
,
1,0.698879678
,
1,0.516553264
,
1,0.661436242
,
1,0.698314066
,
1,0.542584461
,
1,0.677427559
,
1,0.519912197
,
1,0.545028954
,
1,0.541184974
,
1,0.701077629
,
1,0.519901323
,
1,0.684045328
,
1,0.698125755
,
1,0.519060453
,
1,0.661296977
,
1,0.697440667
,
1,0.67766942
,
1,0.679912912
,
1,0.779592793
,
1,0.684184608
,
1,0.679129441
,
1,0.702897092
,
1,0.518462025
,
1,0.591887852
,
1,0.544167121
,
1,0.685484504
,
1,0.68364299
,
1,0.698865667
,
1,0.695871233
,
1,0.542161213
,
1,0.540160535
,
1,0.684829401
,
1,0.679238605
,
1,0.782987987
,
1,0.527837026
,
1,0.712686612
,
1,0.58965168
,
1,0.684556009
,
1,0.702724214
,
1,0.781656862
,
1,0.541119982
,
1,0.711785544
,
1,0.712949111
,
1,0.782557787
,
1,0.660476806
,
1,0.51973826
,
1,0.784139317
,
1,0.519520225
,
1,0.57740373
,
1,0.702439944
,
1,0.778315349
,
1,0.661696214
,
1,0.713090596
,
1,0.683909934
,
1,0.712959058
,
1,0.516518464
,
1,0.661333083
,
1,0.6786474
,
1,0.577960186
,
1,0.542992435
,
1,0.592745368
,
1,0.687380169
,
1,0.575848936
,
1,0.703189328
,
1,0.702546997
,
1,0.702300399
,
1,0.695427245
,
1,0.517230784
,
1,0.679663268
,
1,0.681368186
,
1,0.661116434
,
1,0.589615311
,
1,0.712902684
,
1,0.545382667
,
1,0.517146185
,
1,0.698358555
,
1,0.59255511
,
1,0.697921032
,
1,0.661312444
,
1,0.592061482
,
1,0.530884541
,
1,0.679424375
,
1,0.713048591
,
1,0.661308586
,
1,0.660322046
,
1,0.711795124
,
1,0.660440229
,
1,0.684261986
,
1,0.540924992
,
1,0.684176871
,
1,0.578993427
,
1,0.544728303
,
1,0.5442997
,
1,0.592975063
,
1,0.516723603
,
1,0.678158871
,
1,0.78050272
,
1,0.782615432
,
1,0.542779655
,
1,0.78211055
,
1,0.680145025
,
1,0.71294358
,
1,0.698767905
,
1,0.592276933
,
1,0.702523508
,
1,0.713295642
,
1,0.659857806
,
1,0.517130346
,
1,0.538968977
,
1,0.515813403
,
1,0.781401694
,
1,0.681208385
,
1,0.578028352
,
1,0.695604604
,
1,0.712281255
,
1,0.695478373
,
1,0.695832458
,
1,0.711778794
,
1,0.782273045
,
1,0.680369297
,
1,0.683902975
,
1,0.699922459
,
1,0.702260878
,
1,0.704710441
,
1,0.533539657
,
1,0.541890628
,
1,0.660217593
,
1,0.703316671
,
1,0.703958026
,
1,0.659403883
,
1,0.660912908
,
1,0.702343471
,
1,0.514965813
,
1,0.592211288
,
1,0.592710657
,
1,0.575395514
,
1,0.702499738
,
1,0.702362293
,
1,0.530240498
,
1,0.543070974
,
1,0.532156658
,
1,0.782688144
,
1,0.592740971
,
1,0.589557457
,
1,0.714050036
,
1,0.592025527
,
1,0.517144979
,
1,0.591363148
,
1,0.678834545
,
1,0.696605308
,
1,0.592926573
,
1,0.698733948
,
1,0.684432218
,
1,0.515857779
,
1,0.78206878
,
1,0.684664338
,
1,0.58951875
,
1,0.700172901
,
1,0.703527523
,
1,0.590043376
,
1,0.780299996
,
1,0.699423868
,
1,0.712350182
,
1,0.515310278
,
1,0.544719456
,
1,0.682807349
,
1,0.779435335
,
1,0.657838336
,
1,0.545513828
,
1,0.701019628
,
1,0.712114133
,
1,0.518871283
,
1,0.698188219
,
1,0.518458972
,
1,0.661235075
,
1,0.704151285
,
1,0.577969278
,
1,0.679365047
,
1,0.544688509
,
1,0.679279464
,
1,0.702509946
,
1,0.660623817
,
1,0.684515775
,
1,0.545553162
,
1,0.66007446
,
1,0.682621655
,
1,0.710846742
,
1,0.576601009
,
1,0.547412083
,
1,0.517061067
,
1,0.53041823
,
1,0.713232961
,
1,0.7119645
,
1,0.541463518
,
1,0.782013073
,
1,0.711608101
,
1,0.542115523
,
1,0.53258937
,
1,0.576669383
,
1,0.544993588
,
1,0.529649729
,
1,0.518394835
,
1,0.681281973
,
1,0.660368473
,
1,0.518639171
,
1,0.698692278
,
1,0.538798751
,
1,0.59086672
,
1,0.677605398
,
1,0.711450257
,
1,0.713567227
,
1,0.575403259
,
1,0.529648437
,
1,0.711971642
,
1,0.591342985
,
1,0.579623668
,
1,0.664062556
,
1,0.68410723
,
1,0.577662586
,
1,0.685561882
,
1,0.702722856
,
1,0.712384213
,
1,0.541063234
,
1,0.543870269
,
1,0.530485881
,
1,0.679264937
,
1,0.591811975
,
1,0.697695006
,
1,0.5163561
,
1,0.539680805
,
1,0.532024528
,
1,0.783586203
,
1,0.518795839
,
1,0.683875119
,
1,0.701551888
,
1,0.589190202
,
1,0.535134973
,
1,0.575256241
,
1,0.519695982
,
1,0.684422927
,
1,0.661238942
,
1,0.576282228
,
1,0.590812782
,
1,0.675942206
,
1,0.57950603
,
1,0.685252379
,
1,0.712616031
,
1,0.655865284
,
1,0.698322669
,
1,0.681830983
,
1,0.685314272
,
1,0.712926072
,
1,0.684651068
,
1,0.676280723
,
1,0.660335315
,
1,0.698631633
,
1,0.589359578
,
1,0.713207759
,
1,0.660930726
,
1,0.659807161
,
1,0.53911045
,
1,0.780230361
,
1,0.522198765
,
1,0.544394483
,
1,0.577475261
,
1,0.664448691
,
1,0.683884398
,
1,0.697141892
,
1,0.578985689
,
1,0.697541243
,
1,0.541174139
,
1,0.679100865
,
1,0.678354575
